,std_dt,ticker,administrative_issues_reason
4881,20101202,A054150,"매출액 30억원 미달, 불성실공시(누계벌점 2년간 15점), 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
4882,20110324,A054150,"매출액 30억원 미달, 불성실공시(누계벌점 2년간 15점), 상장폐지사유 발생, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
4883,20110401,A054150,"매출액 30억원 미달, 불성실공시(누계벌점 2년간 15점), 사업보고서 미제출, 상장폐지사유 발생, 정기주주총회 미개최 또는 재무제표 미승인, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
4884,20110411,A054150,"매출액 30억원 미달, 불성실공시(누계벌점 2년간 15점), 상장폐지사유 발생, 정기주주총회 미개최 또는 재무제표 미승인, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
4885,20110429,A054150,
4886,19991228,A054170,
4887,20110325,A054170,"상장폐지사유 발생, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
4888,20110401,A054170,"상장폐지사유 발생, 정기주주총회 미개최 또는 재무제표 미승인, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
4889,20110429,A054170,
4890,19991228,A054180,
4891,20060323,A054180,사유미상
4892,20060410,A054180,
4893,20070321,A054180,사유미상
4894,20070903,A054180,
4895,20100924,A054180,"매출액 30억원 미달, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
4896,20101103,A054180,"매출액 30억원 미달, 상장폐지사유 발생, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
4897,20110603,A054180,"매출액 30억원 미달, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
4898,20110825,A054180,"매출액 30억원 미달, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생, 파산신청"
4899,20110907,A054180,"매출액 30억원 미달, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
4900,20110916,A054180,
4901,20120921,A054180,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생
4902,20130904,A054180,
4903,19991228,A054210,
4904,19991228,A054220,
4905,20190415,A054220,회생절차 개시신청
4906,20190424,A054220,"액면가액 일정비율 미달, 회생절차 개시신청"
4907,20190702,A054220,"상장폐지사유 발생, 액면가액 일정비율 미달, 회생절차 개시신청"
4908,20191115,A054220,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 상장폐지사유 발생, 액면가액 일정비율 미달, 자본잠식률 50% 이상, 회생절차 개시신청"
4909,20201012,A054220,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 상장폐지사유 발생, 액면가액 일정비율 미달, 자본잠식률 50% 이상"
4910,20201117,A054220,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 반기보고서 미제출, 상장폐지사유 발생, 액면가액 일정비율 미달, 자본잠식률 50% 이상"
4911,20201127,A054220,"상장폐지사유 발생, 액면가액 일정비율 미달, 자기자본 10억원 미만, 자본잠식률 50% 이상"
4912,20201211,A054220,"액면가액 일정비율 미달, 자기자본 10억원 미만, 자본잠식률 50% 이상"
4913,19991228,A054250,
4914,20060403,A054250,사유미상
4915,20070411,A054250,
4916,19991228,A054300,
4917,20110324,A054300,"자본잠식률 50% 이상, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
4918,20110718,A054300,"시가총액 40억원 미달 30일 연속  - (2009.02.04 상장폐지실질심사제도 추가), 자본잠식률 50% 이상, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
4919,20110830,A054300,"시가총액 40억원 미달 30일 연속  - (2009.02.04 상장폐지실질심사제도 추가), 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
4920,20111104,A054300,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생
4921,20120322,A054300,
4922,19991228,A054340,
4923,20140321,A054340,최근 4사업연도 연속 영업손실 발생  - (2009.02.04 상장폐지실질심사제도 추가)
4924,20140519,A054340,"상장폐지사유 발생, 최근 4사업연도 연속 영업손실 발생  - (2009.02.04 상장폐지실질심사제도 추가)"
4925,20150401,A054340,"상장폐지사유 발생, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
4926,20150821,A054340,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생
4927,20170310,A054340,
4928,20180816,A054340,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정"
4929,20181122,A054340,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 액면가액 일정비율 미달"
4930,20190318,A054340,액면가액 일정비율 미달
4931,20190328,A054340,"상장폐지사유 발생, 액면가액 일정비율 미달"
4932,20190816,A054340,"반기보고서 미제출, 상장폐지사유 발생, 액면가액 일정비율 미달"
4933,20190826,A054340,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 상장폐지사유 발생, 액면가액 일정비율 미달"
4934,20200521,A054340,
4935,19991228,A054370,
4936,20030916,A054370,사유미상
4937,20040331,A054370,
4938,20040812,A054370,사유미상
4939,20050412,A054370,
4940,19991228,A054410,
4941,19991228,A054440,
4942,20070330,A054440,사유미상
4943,20070413,A054440,
4944,19991228,A054450,
4945,19991228,A054530,
4946,20040120,A054530,사유미상
4947,20040202,A054530,
4948,20040322,A054530,사유미상
4949,20040406,A054530,
4950,19991228,A054540,
4951,19991228,A054620,
4952,19991228,A054630,
4953,20160317,A054630,최근 4사업연도 연속 영업손실 발생  - (2009.02.04 상장폐지실질심사제도 추가)
4954,20170309,A054630,
4955,19991228,A054650,
4956,20090115,A054650,사유미상
4957,20090324,A054650,불성실공시(누계벌점 2년간 15점)
4958,20090326,A054650,매출액 30억원 미달
4959,20090403,A054650,
4960,20090504,A054650,"매출액 30억원 미달, 불성실공시(누계벌점 2년간 15점), 자본잠식률 50% 이상"
4961,20090817,A054650,"매출액 30억원 미달, 반기보고서 미제출, 불성실공시(누계벌점 2년간 15점), 자본잠식률 50% 이상"
4962,20090825,A054650,"매출액 30억원 미달, 반기보고서 미제출, 반기보고서 법정제출기한 익일부터 10일 이내 반기 검토(감사)보고서 미신고, 불성실공시(누계벌점 2년간 15점), 상장폐지사유 발생, 자본잠식률 50% 이상"
4963,20090904,A054650,
4964,19991228,A054670,
4965,19991228,A054780,
4966,20040816,A054780,사유미상
4967,20060403,A054780,
4968,19991228,A054790,
4969,20070405,A054790,사유미상
4970,20070424,A054790,
4971,19991228,A054800,
4972,19991228,A054920,
4973,19991228,A054930,
4974,19991228,A054940,
4975,19991228,A054950,
4976,19991228,A055000,
4977,20040322,A055000,사유미상
4978,20040406,A055000,
4979,19991228,A055250,
4980,20070316,A055250,사유미상
4981,20081218,A055250,
4982,20100817,A055250,반기보고서 미제출
4983,20100818,A055250,"반기보고서 미제출, 상장폐지사유 발생"
4984,20100827,A055250,"상장폐지사유 발생, 자기자본 10억원 미만, 자본잠식률 50% 이상"
4985,20101001,A055250,
4986,19991228,A055490,
4987,19991228,A055550,
4988,19991228,A055810,
4989,20050801,A055810,사유미상
4990,20050816,A055810,
4991,19991228,A055970,
4992,20070326,A055970,사유미상
4993,20080506,A055970,
4994,19991228,A056000,
4995,19991228,A056010,
4996,20110322,A056010,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생
4997,20110818,A056010,"자본잠식률 50% 이상, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
4998,20120320,A056010,"자기자본 10억원 미만, 자본잠식률 50% 이상, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
4999,20120402,A056010,"상장폐지사유 발생, 자기자본 10억원 미만, 자본잠식률 50% 이상, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
5000,20120413,A056010,
5001,19991228,A056020,
5002,20080401,A056020,사유미상
5003,20090324,A056020,불성실공시(누계벌점 2년간 15점)
5004,20090325,A056020,매출액 30억원 미달
5005,20090403,A056020,
5006,19991228,A056060,
5007,20060328,A056060,사유미상
5008,20060410,A056060,
5009,19991228,A056080,
5010,19991228,A056090,
5011,19991228,A056140,
5012,20030401,A056140,사유미상
5013,20040330,A056140,
5014,19991228,A056190,
5015,19991228,A056200,
5016,19991228,A056340,
5017,20140331,A056340,최근 4사업연도 연속 영업손실 발생  - (2009.02.04 상장폐지실질심사제도 추가)
5018,20140509,A056340,"상장폐지사유 발생, 최근 4사업연도 연속 영업손실 발생  - (2009.02.04 상장폐지실질심사제도 추가)"
5019,20140521,A056340,
5020,19991228,A056360,
5021,19991228,A056500,
5022,20050323,A056500,사유미상
5023,20050406,A056500,
5024,19991228,A056700,
5025,19991228,A056710,
5026,20100324,A056710,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생
5027,20110309,A056710,
5028,20111025,A056710,회생절차 개시신청
5029,20120326,A056710,"자기자본 10억원 미만, 자본잠식률 50% 이상, 최근 4사업연도 연속 영업손실 발생  - (2009.02.04 상장폐지실질심사제도 추가), 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생, 회생절차 개시신청"
5030,20120402,A056710,"상장폐지사유 발생, 자기자본 10억원 미만, 자본잠식률 50% 이상, 정기주주총회 미개최 또는 재무제표 미승인, 최근 4사업연도 연속 영업손실 발생  - (2009.02.04 상장폐지실질심사제도 추가), 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생, 회생절차 개시신청"
5031,20120413,A056710,
5032,19991228,A056730,
5033,20161115,A056730,파산신청
5034,20161216,A056730,
5035,20190322,A056730,상장폐지사유 발생
5036,20190816,A056730,"반기보고서 미제출, 상장폐지사유 발생"
5037,20190827,A056730,"반기보고서 미제출, 반기보고서 법정제출기한 익일부터 10일 이내 반기 검토(감사)보고서 미신고, 상장폐지사유 발생"
5038,20191111,A056730,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 상장폐지사유 발생"
5039,20200403,A056730,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 상장폐지사유 발생, 회생절차 개시신청"
5040,20201012,A056730,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 상장폐지사유 발생, 자기자본 10억원 미만, 자본잠식률 50% 이상, 회생절차 개시신청"
5041,20201021,A056730,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 상장폐지사유 발생, 자기자본 10억원 미만, 자본잠식률 50% 이상"
5042,20201026,A056730,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 자기자본 10억원 미만, 자본잠식률 50% 이상"
5043,20201207,A056730,"반기검토(감사)의견 부적정, 의견거절 또는 범위제한 한정, 액면가액 일정비율 미달, 자기자본 10억원 미만, 자본잠식률 50% 이상"
5044,19991228,A056810,
5045,20130322,A056810,"상장폐지사유 발생, 자본잠식률 50% 이상, 최근 4사업연도 연속 영업손실 발생  - (2009.02.04 상장폐지실질심사제도 추가), 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
5046,20130830,A056810,"반기보고서 미제출, 상장폐지사유 발생, 자본잠식률 50% 이상, 최근 4사업연도 연속 영업손실 발생  - (2009.02.04 상장폐지실질심사제도 추가), 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
5047,20130910,A056810,
5048,19991228,A056850,
5049,20100122,A056850,상장폐지사유 발생
5050,20100309,A056850,
5051,19991228,A057030,
5052,19991228,A057050,
5053,19991228,A057100,
5054,20100219,A057100,상장폐지사유 발생
5055,20100401,A057100,"상장폐지사유 발생, 자본잠식률 50% 이상, 최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
5056,20100510,A057100,
5057,19991228,A057110,
5058,20050401,A057110,사유미상
5059,20051024,A057110,
5060,19991228,A057330,
5061,20051110,A057330,사유미상
5062,20051122,A057330,
5063,20051208,A057330,사유미상
5064,20060102,A057330,
5065,20070319,A057330,사유미상
5066,20080423,A057330,
5067,19991228,A057500,
5068,19991228,A057540,
5069,19991228,A057680,
5070,20190315,A057680,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생
5071,20190322,A057680,최근 4사업연도 연속 영업손실 발생  - (2009.02.04 상장폐지실질심사제도 추가)
